,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
33,2010-11,ATL,30.0,76.0,42.0,-17.0,11.0,5.0,0.0,2.0,14.0,11.0,0.0,15.2,182.0,15.2,182.0,15.39,61.0,38.0,35.0,31.0,antroni01,30.0,840.0,942.0,47.1,-5.7,636.0,690.0,48.0,-6.4,7.6,91.1,98.7,49.6,50.4,1
34,2011-12,WPG,31.0,69.0,42.0,0.0,11.0,4.0,0.0,0.0,14.0,6.0,0.0,15.8,177.0,15.8,177.0,16.31,94.0,41.0,25.0,23.0,antroni01,31.0,830.0,798.0,51.0,-0.4,616.0,585.0,51.3,-0.9,8.9,90.3,99.2,57.0,43.0,1
35,2012-13,WPG,32.0,40.0,16.0,6.0,4.0,2.0,0.0,0.0,11.0,1.0,0.0,10.7,97.0,10.7,97.0,15.57,76.0,27.0,15.0,19.0,antroni01,32.0,488.0,533.0,47.8,-5.6,362.0,385.0,48.5,-5.1,8.7,94.6,103.0,56.1,43.9,1
43,2007-08,COL,28.0,70.0,16.0,-1.0,7.0,3.0,0.0,1.0,14.0,7.0,0.0,5.6,265.0,5.6,265.0,15.16,6.0,17.0,61.0,41.0,arnasty01,28.0,764.0,702.0,52.1,2.8,609.0,514.0,54.2,3.4,6.6,91.6,98.1,54.9,45.1,1
44,2008-09,COL,29.0,71.0,14.0,-16.0,3.0,2.0,0.0,1.0,16.0,1.0,0.0,4.6,192.0,4.6,192.0,13.19,6.0,15.0,58.0,40.0,arnasty01,29.0,758.0,826.0,47.9,-1.0,568.0,591.0,49.0,-0.5,7.1,89.7,96.9,53.0,47.0,1
49,2007-08,TOT,27.0,63.0,50.0,-2.0,2.0,1.0,0.0,0.0,11.0,4.0,0.0,5.9,120.0,5.9,120.0,19.13,34.0,51.0,13.0,25.0,backmch01,27.0,792.0,787.0,50.2,4.6,621.0,624.0,49.9,2.4,7.3,92.0,99.3,52.5,47.5,1
52,2008-09,CBJ,28.0,56.0,32.0,5.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,3.7,136.0,3.7,136.0,15.39,40.0,53.0,11.0,13.0,backmch01,28.0,685.0,514.0,57.1,6.2,512.0,391.0,56.7,4.8,7.1,93.1,100.0,62.3,37.7,1
54,2007-08,DAL,27.0,48.0,105.0,-3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.3,37.0,4.3,37.0,6.30,72.0,6.0,10.0,10.0,barchkr01,27.0,211.0,209.0,50.2,-3.2,153.0,169.0,47.5,-5.2,6.4,92.1,98.5,67.2,32.8,1
55,2008-09,DAL,28.0,72.0,133.0,1.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,14.8,41.0,14.8,41.0,6.27,123.0,14.0,9.0,13.0,barchkr01,28.0,300.0,365.0,45.1,-7.4,235.0,268.0,46.7,-6.7,10.1,91.7,101.0,58.2,41.8,1
56,2009-10,DAL,29.0,63.0,130.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,52.0,0.0,52.0,7.03,120.0,13.0,11.0,10.0,barchkr01,29.0,293.0,416.0,41.3,-9.0,222.0,322.0,40.8,-9.2,5.9,95.3,101.0,55.7,44.3,1
57,2010-11,DAL,30.0,44.0,80.0,-7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5,23.0,12.5,23.0,5.13,53.0,2.0,3.0,12.0,barchkr01,30.0,149.0,207.0,41.9,-6.9,110.0,164.0,40.1,-8.3,4.2,91.1,95.2,63.7,36.3,1
58,2011-12,TOT,31.0,51.0,114.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,8.3,43.0,8.3,43.0,7.21,67.0,10.0,5.0,5.0,barchkr01,31.0,263.0,323.0,44.9,-4.4,201.0,238.0,45.8,-4.3,5.0,95.9,100.0,51.6,48.4,1
61,2012-13,NJD,32.0,22.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,5.51,25.0,3.0,0.0,2.0,barchkr01,32.0,77.0,76.0,50.3,-4.9,61.0,55.0,52.6,-0.7,11.4,93.3,104.0,56.8,43.2,1
62,2013-14,FLA,33.0,55.0,99.0,-10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,31.0,0.0,31.0,5.59,64.0,6.0,4.0,2.0,barchkr01,33.0,238.0,305.0,43.8,-7.9,165.0,244.0,40.3,-12.0,4.3,91.1,95.4,45.3,54.7,1
68,2007-08,ANA,27.0,82.0,59.0,-9.0,2.0,0.0,0.0,2.0,11.0,7.0,1.0,1.4,302.0,1.4,302.0,25.32,97.0,71.0,36.0,46.0,beaucfr01,27.0,1258.0,1151.0,52.2,-3.1,1000.0,959.0,51.0,-4.1,6.6,92.1,98.7,52.7,47.3,1
69,2008-09,ANA,28.0,20.0,12.0,-3.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,8.9,72.0,8.9,72.0,24.54,26.0,25.0,9.0,17.0,beaucfr01,28.0,320.0,309.0,50.9,-5.7,267.0,263.0,50.4,-5.6,9.6,90.4,100.0,50.0,50.0,1
70,2009-10,TOR,29.0,82.0,33.0,-13.0,1.0,4.0,0.0,1.0,15.0,6.0,0.0,2.9,377.0,2.9,377.0,25.28,88.0,155.0,44.0,72.0,beaucfr01,29.0,1706.0,1476.0,53.6,-0.4,1264.0,1089.0,53.7,-0.2,6.1,91.2,97.4,52.9,47.1,1
71,2010-11,TOT,30.0,81.0,32.0,-8.0,4.0,1.0,0.0,0.0,10.0,2.0,0.0,4.7,247.0,4.7,247.0,23.04,122.0,182.0,34.0,90.0,beaucfr01,30.0,1336.0,1440.0,48.1,-1.6,958.0,1035.0,48.1,-1.5,9.2,90.4,99.6,51.1,48.9,1
74,2011-12,ANA,31.0,82.0,48.0,-14.0,5.0,3.0,0.0,1.0,11.0,2.0,1.0,5.8,284.0,5.8,284.0,25.33,151.0,193.0,29.0,46.0,beaucfr01,31.0,1403.0,1420.0,49.7,0.2,1063.0,1068.0,49.9,0.6,7.5,90.2,97.7,47.6,52.4,1
75,2012-13,ANA,32.0,48.0,22.0,19.0,5.0,1.0,0.0,0.0,11.0,7.0,0.0,8.1,148.0,8.1,148.0,23.27,81.0,111.0,17.0,35.0,beaucfr01,32.0,795.0,819.0,49.3,0.1,585.0,584.0,50.0,-0.3,10.6,94.1,104.0,47.4,52.6,1
76,2013-14,ANA,33.0,70.0,39.0,26.0,3.0,1.0,0.0,1.0,11.0,1.0,1.0,4.0,225.0,4.0,225.0,23.06,112.0,171.0,17.0,51.0,beaucfr01,33.0,1238.0,1254.0,49.7,-2.0,948.0,926.0,50.6,-0.5,11.6,90.6,102.0,49.6,50.4,1
77,2014-15,ANA,34.0,64.0,48.0,17.0,9.0,2.0,0.0,1.0,10.0,1.0,1.0,10.0,213.0,10.0,213.0,22.45,105.0,107.0,18.0,40.0,beaucfr01,34.0,1112.0,1112.0,50.0,-1.5,835.0,835.0,50.0,-2.3,9.9,93.8,103.0,48.4,51.6,1
78,2015-16,COL,35.0,82.0,38.0,-7.0,6.0,2.0,0.0,2.0,15.0,9.0,2.0,6.3,264.0,6.3,264.0,25.05,78.0,256.0,31.0,41.0,beaucfr01,35.0,1313.0,1714.0,43.4,-1.9,1013.0,1172.0,46.4,1.2,7.6,92.1,99.8,42.3,57.7,1
79,2016-17,COL,36.0,21.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,54.0,0.0,54.0,20.08,21.0,43.0,7.0,12.0,beaucfr01,36.0,297.0,343.0,46.4,-3.5,228.0,245.0,48.2,-2.3,7.6,92.7,100.0,42.9,57.1,1
86,2007-08,TOR,27.0,35.0,60.0,-2.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,9.5,75.0,9.5,75.0,9.45,28.0,9.0,13.0,10.0,bellma01,27.0,256.0,285.0,47.3,-6.8,195.0,209.0,48.3,-5.3,11.1,89.5,100.0,51.3,48.8,1
93,2007-08,NYR,27.0,75.0,20.0,-4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,2.4,134.0,2.4,134.0,11.52,91.0,49.0,32.0,11.0,bettsbl01,27.0,483.0,486.0,49.8,-8.4,366.0,341.0,51.8,-7.6,4.5,93.7,98.2,48.9,51.1,1
94,2008-09,NYR,28.0,81.0,16.0,-5.0,4.0,0.0,2.0,1.0,3.0,0.0,1.0,7.2,133.0,7.2,133.0,10.37,93.0,51.0,32.0,7.0,bettsbl01,28.0,463.0,525.0,46.9,-8.5,362.0,397.0,47.7,-7.5,5.5,91.5,97.0,39.9,60.1,1
95,2009-10,PHI,29.0,63.0,14.0,7.0,6.0,1.0,1.0,2.0,10.0,0.0,0.0,12.7,117.0,12.7,117.0,12.37,95.0,63.0,20.0,13.0,bettsbl01,29.0,411.0,536.0,43.4,-9.5,311.0,372.0,45.5,-8.7,9.6,93.7,103.0,37.5,62.5,1
96,2010-11,PHI,30.0,75.0,8.0,-3.0,4.0,0.0,1.0,2.0,6.0,0.0,1.0,9.8,84.0,9.8,84.0,10.27,82.0,72.0,18.0,8.0,bettsbl01,30.0,340.0,494.0,40.8,-11.0,243.0,330.0,42.4,-10.0,7.3,91.6,98.9,26.6,73.4,1
108,2007-08,SJS,27.0,69.0,46.0,11.0,13.0,10.0,0.0,4.0,9.0,5.0,0.0,10.5,343.0,10.5,343.0,16.36,123.0,26.0,24.0,44.0,cheecjo01,27.0,835.0,610.0,57.8,4.3,634.0,466.0,57.6,2.3,8.4,93.2,101.0,58.2,41.8,1
109,2008-09,SJS,28.0,66.0,59.0,-3.0,6.0,5.0,1.0,4.0,13.0,4.0,0.0,7.9,284.0,7.9,284.0,15.19,107.0,18.0,31.0,31.0,cheecjo01,28.0,796.0,624.0,56.1,2.0,623.0,469.0,57.1,2.3,7.4,90.9,98.3,56.1,43.9,1
110,2009-10,OTT,29.0,61.0,20.0,-13.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,4.3,193.0,4.3,193.0,11.57,77.0,18.0,16.0,16.0,cheecjo01,29.0,638.0,524.0,54.9,2.9,494.0,374.0,56.9,3.9,6.6,87.3,93.9,53.3,46.7,1
116,2007-08,CAR,29.0,73.0,76.0,5.0,12.0,10.0,0.0,4.0,22.0,7.0,0.0,10.2,372.0,10.2,372.0,19.22,186.0,24.0,35.0,32.0,coleer01,29.0,1046.0,927.0,53.0,-0.4,790.0,701.0,53.0,-1.2,10.0,90.8,100.0,53.7,46.3,1
117,2008-09,TOT,30.0,80.0,73.0,0.0,13.0,5.0,0.0,1.0,20.0,4.0,0.0,10.1,315.0,10.1,315.0,17.37,180.0,43.0,49.0,37.0,coleer01,30.0,1008.0,992.0,50.4,2.5,764.0,766.0,49.9,2.2,8.3,91.8,100.0,51.5,48.5,1
120,2009-10,CAR,31.0,40.0,29.0,-9.0,9.0,2.0,0.0,1.0,5.0,0.0,0.0,13.6,147.0,13.6,147.0,16.23,94.0,20.0,17.0,9.0,coleer01,31.0,491.0,599.0,45.0,-5.8,368.0,451.0,44.9,-3.8,8.2,90.4,98.6,51.4,48.6,1
121,2010-11,CAR,32.0,82.0,49.0,-1.0,22.0,3.0,1.0,9.0,20.0,5.0,1.0,12.9,365.0,12.9,365.0,18.27,223.0,34.0,64.0,36.0,coleer01,32.0,1160.0,1251.0,48.1,-1.5,855.0,991.0,46.3,-2.6,9.7,91.6,101.0,49.3,50.7,1
122,2011-12,MTL,33.0,82.0,48.0,11.0,24.0,11.0,0.0,6.0,23.0,3.0,0.0,14.5,408.0,14.5,408.0,18.32,186.0,30.0,39.0,36.0,coleer01,33.0,1241.0,1156.0,51.8,5.0,896.0,843.0,51.5,5.5,10.1,91.3,101.0,51.5,48.5,1
123,2012-13,TOT,34.0,47.0,20.0,-6.0,8.0,1.0,0.0,2.0,2.0,2.0,0.0,10.5,170.0,10.5,170.0,16.24,101.0,27.0,18.0,17.0,coleer01,34.0,498.0,576.0,46.4,-2.9,347.0,431.0,44.6,-4.1,9.6,91.3,100.0,42.3,57.7,1
126,2013-14,DAL,35.0,75.0,20.0,-17.0,13.0,3.0,0.0,4.0,9.0,4.0,0.0,11.5,266.0,11.5,266.0,15.10,88.0,21.0,30.0,34.0,coleer01,35.0,882.0,885.0,49.9,-2.3,648.0,662.0,49.5,-2.6,7.2,89.4,96.5,53.7,46.3,1
127,2014-15,TOT,36.0,68.0,14.0,2.0,17.0,3.0,1.0,0.0,12.0,6.0,0.0,17.2,213.0,17.2,213.0,14.33,134.0,20.0,24.0,28.0,coleer01,36.0,802.0,778.0,50.8,-0.4,603.0,572.0,51.3,0.0,9.9,91.7,101.0,58.1,41.9,1
136,2008-09,DET,30.0,81.0,22.0,34.0,20.0,11.0,1.0,3.0,39.0,25.0,1.0,12.9,442.0,12.9,442.0,19.13,75.0,33.0,89.0,49.0,datsypa01,30.0,1241.0,814.0,60.4,4.3,957.0,663.0,59.1,3.7,11.6,90.5,102.0,51.4,48.6,1
137,2009-10,DET,31.0,80.0,18.0,17.0,18.0,9.0,0.0,3.0,27.0,16.0,0.0,13.3,368.0,13.3,368.0,20.21,85.0,33.0,131.0,71.0,datsypa01,31.0,1304.0,975.0,57.2,4.9,988.0,781.0,55.9,3.8,8.1,92.5,100.0,50.8,49.2,1
138,2010-11,DET,32.0,56.0,15.0,11.0,16.0,6.0,1.0,5.0,24.0,12.0,0.0,16.8,257.0,16.8,257.0,19.19,54.0,20.0,71.0,38.0,datsypa01,32.0,894.0,686.0,56.6,2.3,685.0,550.0,55.5,1.6,10.2,90.8,101.0,47.9,52.1,1
139,2011-12,DET,33.0,70.0,14.0,21.0,15.0,4.0,0.0,5.0,29.0,19.0,0.0,11.6,300.0,11.6,300.0,19.34,76.0,31.0,97.0,40.0,datsypa01,33.0,1073.0,746.0,59.0,4.4,841.0,568.0,59.7,4.9,9.1,92.0,101.0,54.6,45.4,1
140,2012-13,DET,34.0,47.0,14.0,21.0,7.0,8.0,0.0,6.0,23.0,8.0,3.0,14.0,217.0,14.0,217.0,20.11,31.0,30.0,56.0,38.0,datsypa01,34.0,719.0,524.0,57.8,6.4,519.0,389.0,57.2,5.2,10.2,94.3,104.0,55.0,45.0,1
141,2013-14,DET,35.0,45.0,6.0,1.0,11.0,6.0,0.0,2.0,14.0,6.0,0.0,13.5,215.0,13.5,215.0,20.16,30.0,22.0,59.0,21.0,datsypa01,35.0,705.0,559.0,55.8,2.6,537.0,438.0,55.1,2.5,9.8,89.1,98.9,58.3,41.7,1
142,2014-15,DET,36.0,63.0,8.0,12.0,18.0,8.0,0.0,5.0,23.0,16.0,0.0,15.8,291.0,15.8,291.0,19.03,51.0,28.0,59.0,29.0,datsypa01,36.0,1067.0,693.0,60.6,9.7,771.0,557.0,58.1,8.1,9.8,90.0,99.9,58.9,41.1,1
143,2015-16,DET,37.0,66.0,14.0,7.0,8.0,8.0,0.0,1.0,21.0,12.0,0.0,8.8,323.0,8.8,323.0,19.39,70.0,33.0,48.0,26.0,datsypa01,37.0,1112.0,796.0,58.3,8.1,844.0,625.0,57.5,8.8,7.8,91.1,98.9,61.4,38.6,1
148,2007-08,TOT,27.0,34.0,53.0,-6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.1,58.0,3.1,58.0,13.52,69.0,39.0,14.0,17.0,davisro01,27.0,352.0,336.0,51.2,-1.7,258.0,242.0,51.6,-0.3,4.9,91.2,96.0,47.7,52.3,1
151,2008-09,VAN,28.0,23.0,51.0,-4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0,33.0,10.05,28.0,12.0,1.0,7.0,davisro01,28.0,172.0,198.0,46.5,-1.7,137.0,156.0,46.8,-2.1,7.0,90.5,97.5,48.4,51.6,1
156,2007-08,ANA,28.0,23.0,16.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,16.0,20.0,16.0,10.39,10.0,8.0,6.0,2.0,dipenjo01,28.0,146.0,125.0,53.9,-7.6,113.0,98.0,53.6,-6.7,15.1,87.3,102.0,45.7,54.3,1
164,2007-08,WSH,27.0,51.0,96.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,4.2,108.0,4.2,108.0,15.43,102.0,60.0,20.0,35.0,erskijo01,27.0,627.0,594.0,51.4,-7.7,452.0,442.0,50.6,-8.7,7.8,92.0,99.8,57.1,42.9,1
165,2008-09,WSH,28.0,52.0,63.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,128.0,0.0,128.0,16.48,128.0,76.0,9.0,29.0,erskijo01,28.0,767.0,689.0,52.7,-4.6,580.0,506.0,53.4,-2.3,5.8,93.8,99.6,51.3,48.7,1
166,2009-10,WSH,29.0,50.0,66.0,16.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,107.0,2.0,107.0,15.59,107.0,77.0,11.0,37.0,erskijo01,29.0,705.0,688.0,50.6,-5.9,504.0,507.0,49.9,-4.8,9.9,94.2,104.0,48.7,51.3,1
167,2010-11,WSH,30.0,73.0,94.0,1.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,6.9,123.0,6.9,123.0,14.50,165.0,120.0,11.0,37.0,erskijo01,30.0,907.0,916.0,49.8,-1.8,668.0,650.0,50.7,-0.5,7.0,92.3,99.3,51.8,48.2,1
168,2011-12,WSH,31.0,28.0,51.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,0.0,41.0,12.06,39.0,27.0,4.0,8.0,erskijo01,31.0,272.0,291.0,48.3,2.9,204.0,224.0,47.7,2.0,7.7,94.6,102.0,54.9,45.1,1
169,2012-13,WSH,32.0,30.0,34.0,10.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,9.4,68.0,9.4,68.0,18.28,91.0,62.0,4.0,28.0,erskijo01,32.0,417.0,505.0,45.2,-3.7,308.0,344.0,47.2,-3.4,11.2,94.3,105.0,44.6,55.4,1
170,2013-14,WSH,33.0,37.0,56.0,-5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.6,77.0,2.6,77.0,15.36,64.0,66.0,4.0,12.0,erskijo01,33.0,420.0,502.0,45.6,-4.1,299.0,372.0,44.6,-4.6,9.5,90.3,99.8,47.7,52.3,1
178,2007-08,OTT,27.0,79.0,82.0,-10.0,15.0,6.0,2.0,4.0,20.0,1.0,3.0,10.7,369.0,10.7,369.0,19.46,234.0,73.0,47.0,45.0,fishemi01,27.0,1032.0,956.0,51.9,0.2,775.0,709.0,52.2,1.4,7.1,89.8,97.0,52.5,47.5,1
179,2008-09,OTT,28.0,78.0,66.0,0.0,10.0,1.0,2.0,3.0,14.0,5.0,0.0,7.1,327.0,7.1,327.0,18.30,211.0,54.0,45.0,36.0,fishemi01,28.0,865.0,942.0,47.9,-3.7,661.0,695.0,48.7,-3.0,8.6,91.6,100.0,47.3,52.7,1
180,2009-10,OTT,29.0,79.0,59.0,1.0,15.0,10.0,0.0,6.0,23.0,3.0,2.0,11.8,374.0,11.8,374.0,18.58,208.0,79.0,47.0,34.0,fishemi01,29.0,990.0,1006.0,49.6,-4.3,735.0,704.0,51.1,-2.9,10.3,90.2,100.0,51.1,48.9,1
181,2010-11,TOT,30.0,82.0,43.0,-17.0,15.0,4.0,0.0,2.0,7.0,10.0,0.0,9.9,315.0,9.9,315.0,18.22,135.0,89.0,36.0,43.0,fishemi01,30.0,972.0,1175.0,45.3,-6.1,720.0,887.0,44.8,-6.3,7.6,90.8,98.4,50.1,49.9,1
184,2011-12,NSH,31.0,72.0,33.0,11.0,19.0,5.0,0.0,7.0,17.0,9.0,1.0,15.3,260.0,15.3,260.0,19.18,116.0,76.0,44.0,34.0,fishemi01,31.0,888.0,1126.0,44.1,-5.4,660.0,824.0,44.5,-5.6,11.4,92.8,104.0,40.9,59.1,1
185,2012-13,NSH,32.0,38.0,27.0,6.0,9.0,1.0,0.0,0.0,6.0,5.0,0.0,14.7,138.0,14.7,138.0,19.28,67.0,46.0,23.0,13.0,fishemi01,32.0,470.0,522.0,47.4,0.1,335.0,382.0,46.7,-2.1,9.2,93.9,103.0,38.5,61.5,1
186,2013-14,NSH,33.0,75.0,60.0,-4.0,16.0,4.0,0.0,4.0,22.0,7.0,0.0,11.3,280.0,11.3,280.0,19.45,144.0,73.0,34.0,38.0,fishemi01,33.0,995.0,1137.0,46.7,-3.7,777.0,805.0,49.1,-1.5,9.1,90.2,99.3,45.1,54.9,1
187,2014-15,NSH,34.0,59.0,39.0,4.0,11.0,7.0,1.0,1.0,17.0,3.0,0.0,17.1,191.0,17.1,191.0,18.26,125.0,60.0,27.0,16.0,fishemi01,34.0,851.0,792.0,51.8,-0.6,633.0,567.0,52.8,0.4,8.7,90.8,99.5,52.8,47.2,1
188,2015-16,NSH,35.0,70.0,29.0,-14.0,10.0,3.0,0.0,2.0,7.0,2.0,1.0,13.3,187.0,13.3,187.0,17.10,142.0,74.0,21.0,14.0,fishemi01,35.0,930.0,826.0,53.0,1.1,684.0,557.0,55.1,2.4,7.2,88.0,95.2,49.5,50.5,1
189,2016-17,NSH,36.0,18.0,27.0,-8.0,2.0,3.0,0.0,1.0,3.0,5.0,0.0,13.5,54.0,13.5,54.0,16.12,44.0,14.0,5.0,1.0,fishemi01,36.0,197.0,188.0,51.2,-0.1,144.0,141.0,50.5,-0.3,5.7,86.0,91.7,42.9,57.1,1
190,2008-09,TOR,28.0,41.0,28.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,8.3,31.0,8.3,31.0,13.26,74.0,41.0,12.0,17.0,frogrjo01,28.0,436.0,485.0,47.3,-5.6,327.0,365.0,47.3,-6.2,6.3,93.7,100.0,43.2,56.8,1
198,2007-08,PHI,27.0,25.0,4.0,-8.0,2.0,5.0,0.0,2.0,5.0,5.0,1.0,9.2,129.0,9.2,129.0,18.09,4.0,5.0,10.0,22.0,gagnesi01,27.0,253.0,311.0,44.9,-3.3,190.0,246.0,43.6,-4.1,9.3,88.9,98.2,55.5,44.5,1
199,2008-09,PHI,28.0,79.0,42.0,21.0,18.0,12.0,4.0,3.0,23.0,13.0,4.0,15.4,392.0,15.4,392.0,19.01,27.0,28.0,32.0,50.0,gagnesi01,28.0,1002.0,1054.0,48.7,0.5,743.0,764.0,49.3,0.2,9.5,92.3,101.0,46.7,53.3,1
200,2009-10,PHI,29.0,58.0,47.0,-1.0,12.0,5.0,0.0,4.0,9.0,14.0,0.0,9.3,310.0,9.3,310.0,18.37,38.0,26.0,34.0,27.0,gagnesi01,29.0,818.0,763.0,51.7,-0.8,604.0,550.0,52.3,-1.6,7.7,91.7,99.5,51.7,48.3,1
201,2010-11,TBL,30.0,63.0,20.0,-12.0,10.0,7.0,0.0,3.0,15.0,8.0,0.0,11.0,281.0,11.0,281.0,16.53,49.0,20.0,23.0,21.0,gagnesi01,30.0,867.0,819.0,51.4,-0.8,623.0,609.0,50.6,-2.9,7.8,90.3,98.2,48.3,51.7,1
