,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
85,2009-10,TOT,30.0,78.0,98.0,-1.0,14.0,1.0,0.0,1.0,19.0,0.0,0.0,9.4,235.0,9.4,235.0,13.42,78.0,16.0,16.0,24.0,chimeja01,30.0,819.0,846.0,49.2,-3.7,632.0,643.0,49.6,-2.4,9.3,90.7,100.0,46.1,53.9,1
88,2010-11,WSH,31.0,81.0,64.0,-10.0,8.0,2.0,0.0,1.0,15.0,1.0,0.0,6.2,256.0,6.2,256.0,13.15,97.0,16.0,26.0,26.0,chimeja01,31.0,866.0,907.0,48.8,-3.1,631.0,677.0,48.2,-3.7,7.4,91.0,98.5,51.8,48.2,1
89,2011-12,WSH,32.0,82.0,78.0,4.0,17.0,1.0,2.0,5.0,19.0,0.0,0.0,9.8,296.0,9.8,296.0,14.26,132.0,27.0,23.0,26.0,chimeja01,32.0,945.0,938.0,50.2,2.8,698.0,689.0,50.3,2.3,8.7,91.5,100.0,47.8,52.2,1
90,2012-13,WSH,33.0,47.0,48.0,-5.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,3.3,139.0,3.3,139.0,12.40,73.0,12.0,10.0,20.0,chimeja01,33.0,540.0,583.0,48.1,-1.2,374.0,439.0,46.0,-4.2,7.1,92.7,99.9,45.8,54.2,1
91,2013-14,WSH,34.0,82.0,36.0,4.0,14.0,1.0,0.0,0.0,22.0,4.0,1.0,9.0,254.0,9.0,254.0,15.25,140.0,30.0,25.0,30.0,chimeja01,34.0,935.0,1060.0,46.9,-2.5,696.0,788.0,46.9,-2.1,9.5,92.4,101.0,44.0,56.0,1
92,2014-15,WSH,35.0,77.0,51.0,-1.0,7.0,0.0,0.0,2.0,12.0,0.0,0.0,7.3,179.0,7.3,179.0,12.56,132.0,18.0,27.0,15.0,chimeja01,35.0,710.0,801.0,47.0,-5.9,509.0,585.0,46.5,-6.5,8.1,92.6,100.0,45.6,54.4,1
93,2015-16,WSH,36.0,82.0,22.0,0.0,14.0,4.0,2.0,3.0,15.0,5.0,0.0,12.1,253.0,12.1,253.0,14.03,103.0,13.0,15.0,32.0,chimeja01,36.0,838.0,928.0,47.5,-4.3,629.0,684.0,47.9,-4.2,8.1,92.2,100.0,47.7,52.3,1
94,2016-17,NYI,37.0,22.0,16.0,-7.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,6.9,43.0,6.9,43.0,13.35,40.0,13.0,3.0,5.0,chimeja01,37.0,242.0,309.0,43.9,-2.5,179.0,227.0,44.1,-3.6,6.8,90.2,97.0,51.2,48.8,1
104,2007-08,DET,29.0,63.0,33.0,21.0,15.0,5.0,0.0,3.0,14.0,7.0,1.0,11.3,276.0,11.3,276.0,17.23,82.0,14.0,25.0,25.0,clearda01,29.0,771.0,530.0,59.3,-2.6,618.0,417.0,59.7,-2.4,9.9,92.0,101.0,59.0,41.0,1
105,2008-09,DET,30.0,74.0,46.0,0.0,11.0,3.0,0.0,3.0,23.0,3.0,0.0,8.6,255.0,8.6,255.0,16.56,107.0,36.0,16.0,22.0,clearda01,30.0,999.0,770.0,56.5,-1.8,767.0,629.0,54.9,-2.9,8.4,89.8,98.2,53.7,46.3,1
106,2009-10,DET,31.0,64.0,29.0,-3.0,13.0,2.0,0.0,2.0,14.0,5.0,0.0,10.7,224.0,10.7,224.0,17.14,119.0,25.0,20.0,26.0,clearda01,31.0,925.0,740.0,55.6,2.0,692.0,582.0,54.3,1.1,8.0,90.4,98.3,56.9,43.1,1
107,2010-11,DET,32.0,68.0,20.0,-1.0,21.0,5.0,0.0,8.0,17.0,3.0,0.0,13.5,312.0,13.5,312.0,16.38,112.0,25.0,18.0,16.0,clearda01,32.0,946.0,852.0,52.6,-2.7,752.0,678.0,52.6,-1.9,8.8,90.7,99.4,50.8,49.2,1
108,2011-12,DET,33.0,75.0,30.0,2.0,10.0,2.0,0.0,0.0,20.0,1.0,0.0,6.0,308.0,6.0,308.0,15.59,90.0,33.0,27.0,27.0,clearda01,33.0,1002.0,823.0,54.9,-0.7,755.0,611.0,55.3,-0.4,7.2,91.7,98.9,55.4,44.6,1
109,2012-13,DET,34.0,48.0,40.0,-6.0,3.0,5.0,1.0,0.0,6.0,0.0,0.0,9.7,133.0,9.7,133.0,16.27,56.0,21.0,11.0,19.0,clearda01,34.0,566.0,483.0,54.0,2.3,436.0,362.0,54.6,3.0,5.0,91.7,96.7,52.4,47.6,1
110,2013-14,DET,35.0,52.0,31.0,-11.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,6.3,99.0,6.3,99.0,13.54,51.0,17.0,12.0,6.0,clearda01,35.0,455.0,520.0,46.7,-6.0,347.0,392.0,47.0,-4.3,4.8,92.0,96.8,51.9,48.1,1
111,2014-15,DET,36.0,17.0,6.0,-4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9,28.0,5.9,28.0,9.08,21.0,9.0,2.0,1.0,clearda01,36.0,129.0,110.0,54.0,2.9,96.0,83.0,53.6,2.9,3.2,90.2,93.3,61.0,39.0,1
120,2007-08,TOT,29.0,78.0,91.0,1.0,9.0,0.0,1.0,1.0,11.0,2.0,0.0,11.6,179.0,11.6,179.0,13.10,198.0,38.0,26.0,23.0,cookema01,29.0,724.0,735.0,49.6,-3.0,524.0,568.0,48.0,-5.5,8.1,93.0,101.0,46.9,53.1,1
123,2008-09,PIT,30.0,76.0,101.0,0.0,13.0,0.0,0.0,1.0,17.0,1.0,0.0,15.1,161.0,15.1,161.0,14.13,262.0,37.0,20.0,14.0,cookema01,30.0,768.0,829.0,48.1,-0.8,553.0,617.0,47.3,-3.7,10.2,91.0,101.0,43.6,56.4,1
124,2009-10,PIT,31.0,79.0,106.0,17.0,13.0,2.0,0.0,1.0,13.0,1.0,1.0,14.3,192.0,14.3,192.0,14.47,180.0,53.0,28.0,28.0,cookema01,31.0,876.0,772.0,53.2,-0.9,647.0,587.0,52.4,-3.4,10.3,92.2,102.0,46.2,53.8,1
125,2010-11,PIT,32.0,67.0,129.0,14.0,9.0,0.0,3.0,2.0,15.0,0.0,3.0,12.6,166.0,12.6,166.0,15.38,192.0,39.0,23.0,19.0,cookema01,32.0,770.0,711.0,52.0,-1.4,560.0,531.0,51.3,-2.7,9.1,92.7,101.0,49.6,50.4,1
126,2011-12,PIT,33.0,82.0,44.0,5.0,16.0,1.0,2.0,4.0,12.0,5.0,2.0,12.9,240.0,12.9,240.0,15.41,160.0,41.0,37.0,23.0,cookema01,33.0,896.0,812.0,52.5,-3.6,659.0,595.0,52.6,-4.2,8.4,90.7,99.2,47.5,52.5,1
127,2012-13,PIT,34.0,48.0,36.0,-2.0,8.0,0.0,0.0,1.0,13.0,0.0,0.0,13.1,103.0,13.1,103.0,14.43,97.0,41.0,11.0,13.0,cookema01,34.0,480.0,619.0,43.7,-8.1,356.0,447.0,44.3,-8.8,9.5,91.7,101.0,41.0,59.0,1
128,2013-14,MIN,35.0,82.0,54.0,8.0,9.0,0.0,1.0,3.0,15.0,2.0,1.0,9.6,183.0,9.6,183.0,15.24,190.0,61.0,34.0,25.0,cookema01,35.0,766.0,951.0,44.6,-7.0,535.0,690.0,43.7,-7.9,8.9,94.3,103.0,33.5,66.5,1
129,2014-15,MIN,36.0,29.0,13.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,16.7,48.0,16.7,48.0,12.36,39.0,22.0,11.0,7.0,cookema01,36.0,227.0,301.0,43.0,-9.9,170.0,209.0,44.9,-8.9,8.9,91.5,100.0,41.2,58.8,1
134,2007-08,TOT,30.0,74.0,26.0,17.0,7.0,6.0,0.0,3.0,13.0,22.0,0.0,7.8,343.0,7.8,343.0,18.39,31.0,41.0,24.0,33.0,corvojo01,30.0,1088.0,862.0,55.8,4.7,804.0,701.0,53.4,1.6,9.8,92.1,101.0,58.5,41.5,1
137,2008-09,CAR,31.0,81.0,18.0,-1.0,5.0,8.0,1.0,6.0,10.0,14.0,0.0,6.6,432.0,6.6,432.0,24.19,41.0,89.0,43.0,36.0,corvojo01,31.0,1472.0,1363.0,51.9,0.1,1111.0,1050.0,51.4,-0.8,7.6,91.6,99.2,53.7,46.3,1
138,2009-10,TOT,32.0,52.0,12.0,-10.0,1.0,5.0,0.0,0.0,8.0,4.0,0.0,6.1,233.0,6.1,233.0,23.18,34.0,65.0,23.0,20.0,corvojo01,32.0,930.0,751.0,55.3,2.3,683.0,600.0,53.2,1.9,6.8,90.5,97.3,54.8,45.2,1
141,2010-11,CAR,33.0,82.0,18.0,-14.0,5.0,5.0,1.0,1.0,11.0,18.0,0.0,5.8,383.0,5.8,383.0,24.47,53.0,116.0,59.0,63.0,corvojo01,33.0,1467.0,1532.0,48.9,-1.8,1060.0,1180.0,47.3,-2.7,7.6,92.1,99.7,49.3,50.7,1
142,2011-12,BOS,34.0,75.0,13.0,10.0,3.0,1.0,0.0,1.0,13.0,8.0,0.0,2.4,337.0,2.4,337.0,18.49,27.0,56.0,14.0,32.0,corvojo01,34.0,1264.0,1057.0,54.5,-1.1,946.0,810.0,53.9,-0.6,9.1,91.3,100.0,56.4,43.6,1
143,2012-13,CAR,35.0,40.0,14.0,-3.0,3.0,3.0,0.0,2.0,6.0,5.0,0.0,8.5,148.0,8.5,148.0,18.46,27.0,38.0,15.0,20.0,corvojo01,35.0,673.0,643.0,51.1,-0.9,496.0,483.0,50.7,-0.9,8.3,90.9,99.2,54.4,45.6,1
144,2013-14,OTT,36.0,25.0,10.0,-7.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,5.6,103.0,5.6,103.0,17.31,15.0,24.0,5.0,12.0,corvojo01,36.0,381.0,359.0,51.5,-3.1,290.0,288.0,50.2,-4.1,6.1,91.1,97.3,49.8,50.2,1
153,2007-08,TOT,28.0,69.0,139.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,10.5,89.0,10.5,89.0,10.19,76.0,16.0,5.0,19.0,fedorto01,28.0,463.0,528.0,46.7,-3.1,359.0,425.0,45.8,-3.5,10.1,92.4,102.0,47.1,52.9,1
156,2008-09,PHX,29.0,72.0,72.0,-9.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,10.7,97.0,10.7,97.0,10.36,125.0,15.0,9.0,13.0,fedorto01,29.0,559.0,708.0,44.1,-2.2,425.0,557.0,43.3,-3.7,7.5,91.7,99.3,47.2,52.8,1
157,2009-10,TBL,30.0,50.0,54.0,-12.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,13.6,40.0,13.6,40.0,7.31,55.0,14.0,3.0,9.0,fedorto01,30.0,229.0,350.0,39.6,-9.3,186.0,268.0,41.0,-7.4,5.1,90.9,96.1,34.2,65.8,1
169,2007-08,BOS,28.0,59.0,50.0,-14.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0,1.4,178.0,1.4,178.0,22.15,79.0,65.0,10.0,29.0,ferenan01,28.0,871.0,921.0,48.6,-5.0,666.0,710.0,48.4,-3.0,6.4,91.2,97.6,49.7,50.3,1
170,2008-09,BOS,29.0,47.0,40.0,7.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,1.4,148.0,1.4,148.0,21.32,60.0,72.0,14.0,15.0,ferenan01,29.0,717.0,727.0,49.7,-1.2,545.0,537.0,50.4,-0.2,7.5,94.1,101.0,48.4,51.6,1
171,2009-10,BOS,30.0,51.0,16.0,-7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,146.0,0.0,146.0,19.42,58.0,66.0,4.0,18.0,ferenan01,30.0,774.0,745.0,51.0,-3.2,573.0,563.0,50.4,-4.4,6.2,91.8,98.1,47.4,52.6,1
172,2010-11,BOS,31.0,70.0,60.0,22.0,3.0,0.0,0.0,0.0,10.0,1.0,1.0,3.8,179.0,3.8,179.0,17.59,74.0,82.0,4.0,28.0,ferenan01,31.0,1030.0,1055.0,49.4,-3.0,762.0,794.0,49.0,-2.4,9.4,93.7,103.0,50.8,49.2,1
173,2011-12,BOS,32.0,72.0,46.0,9.0,6.0,0.0,0.0,1.0,15.0,2.0,1.0,5.6,231.0,5.6,231.0,18.53,68.0,81.0,7.0,38.0,ferenan01,32.0,1046.0,1113.0,48.4,-8.9,758.0,855.0,47.0,-9.9,9.8,92.6,102.0,51.9,48.1,1
174,2012-13,BOS,33.0,48.0,35.0,9.0,4.0,0.0,0.0,0.0,8.0,0.0,1.0,6.1,160.0,6.1,160.0,19.29,89.0,60.0,5.0,31.0,ferenan01,33.0,812.0,732.0,52.6,-4.5,575.0,538.0,51.7,-5.1,8.7,92.7,101.0,51.1,48.9,1
175,2013-14,EDM,34.0,71.0,63.0,-18.0,3.0,0.0,0.0,1.0,13.0,2.0,0.0,3.9,148.0,3.9,148.0,21.04,135.0,108.0,13.0,55.0,ferenan01,34.0,1022.0,1355.0,43.0,-6.9,748.0,1034.0,42.0,-7.8,8.5,91.4,100.0,45.6,54.4,1
176,2014-15,EDM,35.0,70.0,39.0,-17.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,5.2,165.0,5.2,165.0,18.53,156.0,86.0,12.0,38.0,ferenan01,35.0,992.0,1192.0,45.4,-4.2,722.0,925.0,43.8,-5.6,8.5,91.3,99.8,42.1,57.9,1
177,2015-16,EDM,36.0,6.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,13.04,10.0,5.0,0.0,2.0,ferenan01,36.0,59.0,68.0,46.5,-4.2,44.0,50.0,46.8,-3.2,6.3,85.0,91.3,55.3,44.7,1
180,2007-08,COL,29.0,79.0,47.0,1.0,11.0,0.0,0.0,2.0,9.0,1.0,1.0,10.7,170.0,10.7,170.0,13.05,115.0,66.0,35.0,14.0,guitebe01,29.0,557.0,718.0,43.7,-7.0,433.0,508.0,46.0,-5.8,8.8,92.1,101.0,35.0,65.0,1
181,2008-09,COL,30.0,50.0,30.0,2.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,7.9,107.0,7.9,107.0,12.43,88.0,32.0,20.0,10.0,guitebe01,30.0,409.0,455.0,47.3,-2.5,317.0,331.0,48.9,-2.4,8.0,92.4,100.0,43.5,56.5,1
182,2009-10,NSH,31.0,6.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,8.30,14.0,4.0,1.0,1.0,guitebe01,31.0,22.0,45.0,32.8,-24.0,18.0,38.0,32.1,-22.0,0.0,88.5,88.5,48.5,51.5,1
191,2007-08,COL,29.0,82.0,55.0,-5.0,2.0,0.0,0.0,0.0,17.0,1.0,1.0,2.5,148.0,2.5,148.0,22.41,58.0,153.0,33.0,48.0,hannasc01,29.0,1193.0,1375.0,46.5,-4.4,942.0,1042.0,47.5,-5.0,9.0,90.7,99.8,46.2,53.8,1
192,2008-09,COL,30.0,81.0,26.0,-21.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.4,143.0,1.4,143.0,22.22,56.0,162.0,28.0,36.0,hannasc01,30.0,1134.0,1499.0,43.1,-7.0,846.0,1100.0,43.5,-8.4,7.1,91.2,98.3,39.9,60.1,1
193,2009-10,COL,31.0,81.0,40.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,3.8,123.0,3.8,123.0,21.56,67.0,144.0,29.0,37.0,hannasc01,31.0,1101.0,1458.0,43.0,-5.3,861.0,1098.0,44.0,-6.2,9.2,92.6,101.0,42.2,57.8,1
194,2010-11,TOT,32.0,78.0,34.0,4.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,1.8,109.0,1.8,109.0,19.47,84.0,122.0,19.0,41.0,hannasc01,32.0,1221.0,1209.0,50.2,1.0,908.0,877.0,50.9,2.4,7.3,92.3,99.6,48.2,51.8,1
197,2011-12,CGY,33.0,78.0,38.0,-10.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,4.1,103.0,4.1,103.0,20.21,60.0,126.0,13.0,39.0,hannasc01,33.0,1070.0,1352.0,44.2,-6.4,799.0,1012.0,44.1,-5.1,8.8,91.1,99.9,48.7,51.3,1
198,2012-13,TOT,34.0,33.0,22.0,-14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,53.0,19.21,35.0,54.0,9.0,10.0,hannasc01,34.0,423.0,505.0,45.6,-4.1,299.0,372.0,44.6,-5.8,5.7,90.0,95.7,44.6,55.4,1
201,2013-14,SJS,35.0,56.0,55.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,5.8,105.0,5.8,105.0,17.46,29.0,73.0,13.0,23.0,hannasc01,35.0,825.0,840.0,49.5,-6.2,633.0,619.0,50.6,-6.7,8.9,90.2,99.1,48.2,51.8,1
202,2014-15,SJS,36.0,58.0,26.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.8,96.0,3.8,96.0,16.19,32.0,69.0,8.0,16.0,hannasc01,36.0,758.0,839.0,47.5,-4.7,558.0,619.0,47.4,-4.8,7.8,92.7,100.0,52.1,47.9,1
212,2007-08,TOT,29.0,72.0,36.0,-14.0,19.0,8.0,2.0,4.0,16.0,21.0,0.0,11.0,401.0,11.0,401.0,21.22,63.0,19.0,64.0,35.0,hossama01,29.0,811.0,935.0,46.4,1.7,613.0,725.0,45.8,0.6,9.2,90.3,99.5,47.1,52.9,1
