,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
109,2009-10,TOR,30.0,39.0,20.0,-11.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,6.9,68.0,6.9,68.0,13.47,77.0,84.0,8.0,19.0,fingeje01,30.0,403.0,492.0,45.0,-12.0,288.0,341.0,45.8,-12.0,8.3,88.2,96.5,50.4,49.6,1
112,2008-09,WSH,27.0,12.0,10.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,38.0,5.0,38.0,10.34,22.0,2.0,6.0,3.0,giroual01,27.0,120.0,96.0,55.6,5.3,93.0,71.0,56.7,5.8,7.2,97.9,105.0,58.9,41.1,1
113,2009-10,WSH,28.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.9,27.0,5.9,27.0,10.22,14.0,1.0,4.0,0.0,giroual01,28.0,79.0,89.0,47.0,-6.1,54.0,69.0,43.9,-10.0,14.0,94.1,108.0,41.8,58.2,1
114,2010-11,EDM,29.0,8.0,2.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.7,25.0,7.7,25.0,14.46,16.0,3.0,1.0,1.0,giroual01,29.0,84.0,77.0,52.2,-4.0,62.0,65.0,48.8,-8.7,6.7,90.0,96.7,51.8,48.2,1
115,2011-12,CBJ,30.0,9.0,8.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,27.0,5.6,27.0,12.12,11.0,0.0,7.0,1.0,giroual01,30.0,90.0,80.0,52.9,-0.4,75.0,60.0,55.6,-0.8,6.8,86.4,93.1,50.8,49.2,1
123,2007-08,DAL,28.0,82.0,51.0,4.0,19.0,4.0,4.0,8.0,10.0,3.0,1.0,15.2,287.0,15.2,287.0,15.36,40.0,13.0,40.0,52.0,hagmani01,28.0,793.0,767.0,50.8,-3.0,625.0,615.0,50.4,-2.0,8.8,91.4,100.0,57.2,42.8,1
124,2008-09,TOR,29.0,65.0,4.0,-5.0,16.0,6.0,0.0,3.0,13.0,7.0,0.0,13.1,289.0,13.1,289.0,17.05,22.0,24.0,31.0,34.0,hagmani01,29.0,854.0,825.0,50.9,-2.2,630.0,631.0,50.0,-3.5,8.4,90.3,98.8,55.6,44.4,1
125,2009-10,TOT,30.0,82.0,25.0,-4.0,21.0,4.0,0.0,2.0,15.0,4.0,0.0,11.6,363.0,11.6,363.0,16.07,34.0,29.0,28.0,22.0,hagmani01,30.0,1111.0,955.0,53.8,0.5,838.0,712.0,54.1,1.0,8.0,89.8,97.8,55.4,44.6,1
128,2010-11,CGY,31.0,71.0,24.0,-2.0,7.0,4.0,0.0,0.0,13.0,3.0,0.0,7.9,255.0,7.9,255.0,13.38,35.0,12.0,12.0,25.0,hagmani01,31.0,813.0,743.0,52.2,0.1,599.0,548.0,52.2,-0.6,7.3,92.0,99.3,51.0,49.0,1
129,2011-12,TOT,32.0,71.0,14.0,-7.0,7.0,2.0,0.0,2.0,14.0,0.0,0.0,7.2,236.0,7.2,236.0,14.35,49.0,29.0,20.0,17.0,hagmani01,32.0,775.0,805.0,49.1,-1.0,584.0,587.0,49.9,-0.3,7.6,90.5,98.1,49.7,50.3,1
139,2007-08,PIT,27.0,46.0,24.0,-2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,5.1,60.0,5.1,60.0,11.52,45.0,30.0,7.0,2.0,hallad01,27.0,215.0,407.0,34.6,-14.0,171.0,304.0,36.0,-14.0,5.9,95.7,101.0,36.2,63.8,1
140,2008-09,TBL,28.0,74.0,29.0,-9.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,5.6,143.0,5.6,143.0,11.12,85.0,37.0,18.0,6.0,hallad01,28.0,483.0,532.0,47.6,-0.9,379.0,407.0,48.2,0.1,4.1,93.1,97.3,33.6,66.4,1
141,2010-11,TBL,30.0,82.0,32.0,-12.0,7.0,0.0,0.0,1.0,11.0,0.0,0.0,4.2,248.0,4.2,248.0,14.51,152.0,59.0,22.0,18.0,hallad01,30.0,795.0,837.0,48.7,-5.6,635.0,576.0,52.4,-2.2,5.5,90.2,95.7,40.6,59.4,1
142,2011-12,TBL,31.0,57.0,17.0,-11.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,3.2,89.0,3.2,89.0,11.52,89.0,30.0,12.0,6.0,hallad01,31.0,366.0,452.0,44.7,-6.1,288.0,323.0,47.1,-5.2,6.3,90.0,96.2,32.5,67.5,1
143,2012-13,TOT,32.0,37.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,52.0,0.0,52.0,10.32,59.0,26.0,11.0,6.0,hallad01,32.0,195.0,302.0,39.2,-7.1,159.0,210.0,43.1,-2.5,7.0,94.7,101.0,15.4,84.6,1
147,2013-14,PHI,33.0,80.0,23.0,-15.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,6.6,103.0,6.6,103.0,9.50,77.0,46.0,18.0,6.0,hallad01,33.0,401.0,515.0,43.8,-8.9,283.0,375.0,43.0,-9.3,6.5,88.7,95.2,26.6,73.4,1
155,2007-08,ATL,34.0,81.0,42.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,1.9,97.0,1.9,97.0,20.30,34.0,183.0,28.0,45.0,havelni01,34.0,891.0,1367.0,39.5,-7.3,686.0,1035.0,39.9,-7.2,11.7,91.7,103.0,42.4,57.6,1
156,2008-09,TOT,35.0,78.0,48.0,2.0,1.0,0.0,1.0,0.0,11.0,5.0,1.0,3.6,121.0,3.6,121.0,20.40,41.0,190.0,37.0,30.0,havelni01,35.0,982.0,1287.0,43.3,-9.9,747.0,957.0,43.8,-8.7,10.3,91.8,102.0,43.4,56.6,1
165,2007-08,CHI,26.0,35.0,22.0,4.0,7.0,3.0,0.0,2.0,13.0,4.0,0.0,11.5,121.0,11.5,121.0,18.35,5.0,9.0,19.0,7.0,havlama01,26.0,394.0,343.0,53.5,1.6,317.0,279.0,53.2,0.4,10.3,90.6,100.0,52.2,47.8,1
166,2008-09,CHI,27.0,81.0,30.0,29.0,24.0,5.0,0.0,5.0,39.0,9.0,0.0,11.6,352.0,11.6,352.0,17.25,19.0,12.0,30.0,16.0,havlama01,27.0,1102.0,799.0,58.0,3.8,904.0,641.0,58.5,4.9,11.4,90.3,101.0,55.6,44.4,1
167,2009-10,MIN,28.0,73.0,34.0,-19.0,14.0,4.0,0.0,3.0,22.0,14.0,0.0,10.7,295.0,10.7,295.0,17.56,21.0,17.0,30.0,31.0,havlama01,28.0,892.0,960.0,48.2,-1.3,686.0,711.0,49.1,0.6,9.3,89.7,99.1,47.8,52.2,1
168,2010-11,MIN,29.0,78.0,52.0,-10.0,19.0,3.0,0.0,4.0,29.0,11.0,0.0,9.6,369.0,9.6,369.0,18.21,34.0,24.0,43.0,47.0,havlama01,29.0,1127.0,1164.0,49.2,5.3,854.0,901.0,48.7,5.3,9.9,89.7,99.6,51.4,48.6,1
169,2011-12,SJS,30.0,39.0,22.0,10.0,3.0,4.0,0.0,1.0,15.0,4.0,1.0,7.3,171.0,7.3,171.0,17.37,6.0,14.0,19.0,25.0,havlama01,30.0,578.0,563.0,50.7,-1.4,422.0,408.0,50.8,-3.0,8.1,95.5,103.0,56.2,43.8,1
170,2012-13,SJS,31.0,40.0,30.0,7.0,7.0,1.0,0.0,1.0,7.0,3.0,0.0,9.0,144.0,9.0,144.0,15.51,6.0,13.0,8.0,20.0,havlama01,31.0,543.0,500.0,52.1,0.1,396.0,353.0,52.9,-1.3,7.5,94.4,101.0,54.3,45.7,1
171,2013-14,SJS,32.0,48.0,10.0,14.0,11.0,1.0,0.0,2.0,9.0,1.0,0.0,16.7,138.0,16.7,138.0,14.43,9.0,14.0,15.0,34.0,havlama01,32.0,585.0,576.0,50.4,-2.8,435.0,421.0,50.8,-3.1,9.7,94.6,104.0,58.9,41.1,1
172,2014-15,NJD,33.0,40.0,10.0,-11.0,2.0,3.0,0.0,1.0,6.0,3.0,0.0,10.2,84.0,10.2,84.0,14.48,11.0,11.0,20.0,12.0,havlama01,33.0,371.0,459.0,44.7,-0.4,284.0,347.0,45.0,0.2,6.5,92.1,98.5,38.0,62.0,1
173,2015-16,STL,34.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.3,4.0,33.3,4.0,10.54,1.0,0.0,3.0,0.0,havlama01,34.0,18.0,15.0,54.5,-2.3,14.0,9.0,60.9,2.5,10.0,87.5,97.5,50.0,50.0,1
176,2007-08,ATL,28.0,16.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,7.1,26.0,7.1,26.0,11.46,1.0,5.0,6.0,6.0,haydada01,28.0,136.0,129.0,51.3,8.3,96.0,88.0,52.2,12.4,10.7,93.8,104.0,51.4,48.6,1
177,2009-10,COL,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.22,0.0,0.0,0.0,0.0,haydada01,30.0,6.0,8.0,42.9,-9.0,6.0,6.0,50.0,-4.1,0.0,100.0,100.0,75.0,25.0,1
181,2008-09,TOT,28.0,40.0,12.0,-9.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.4,111.0,3.4,111.0,14.22,11.0,35.0,2.0,13.0,hutchan01,28.0,449.0,428.0,51.2,-0.8,338.0,325.0,51.0,-2.5,6.3,89.8,96.1,54.9,45.1,1
184,2010-11,PIT,30.0,5.0,6.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,15.18,0.0,8.0,0.0,1.0,hutchan01,30.0,46.0,52.0,46.9,-11.0,37.0,34.0,52.1,-3.6,0.0,90.0,90.0,45.8,54.2,1
190,2007-08,STL,26.0,78.0,93.0,-12.0,1.0,1.0,0.0,0.0,11.0,2.0,1.0,2.5,164.0,2.5,164.0,22.24,135.0,124.0,31.0,40.0,jackmba01,26.0,1041.0,1119.0,48.2,0.5,840.0,856.0,49.5,0.8,7.8,90.1,97.9,41.8,58.2,1
191,2008-09,STL,27.0,82.0,86.0,-17.0,2.0,1.0,1.0,0.0,15.0,1.0,1.0,4.5,174.0,4.5,174.0,23.26,124.0,145.0,41.0,46.0,jackmba01,27.0,1256.0,1343.0,48.3,-0.1,1014.0,1025.0,49.7,0.4,7.5,89.6,97.0,41.6,58.4,1
192,2009-10,STL,28.0,66.0,81.0,3.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,2.7,163.0,2.7,163.0,22.41,70.0,106.0,32.0,57.0,jackmba01,28.0,1071.0,1139.0,48.5,-3.9,810.0,885.0,47.8,-5.8,8.8,91.8,100.0,38.3,61.7,1
193,2010-11,STL,29.0,60.0,57.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,151.0,0.0,151.0,20.48,78.0,114.0,28.0,24.0,jackmba01,29.0,980.0,953.0,50.7,-3.0,731.0,699.0,51.1,-2.5,9.3,90.4,99.6,42.9,57.1,1
194,2011-12,STL,30.0,81.0,57.0,20.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,1.2,180.0,1.2,180.0,20.41,106.0,153.0,22.0,31.0,jackmba01,30.0,1302.0,1181.0,52.4,-4.1,1019.0,882.0,53.6,-4.1,6.8,95.0,101.0,45.9,54.1,1
195,2012-13,STL,31.0,46.0,39.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,7.7,84.0,7.7,84.0,19.19,70.0,89.0,11.0,12.0,jackmba01,31.0,577.0,662.0,46.6,-6.9,429.0,462.0,48.1,-6.2,10.8,91.3,102.0,41.9,58.1,1
196,2013-14,STL,32.0,79.0,97.0,11.0,3.0,0.0,0.0,1.0,12.0,0.0,0.0,3.6,163.0,3.6,163.0,17.56,96.0,130.0,25.0,32.0,jackmba01,32.0,1075.0,972.0,52.5,-3.0,820.0,695.0,54.1,-0.4,9.3,90.5,99.8,50.3,49.7,1
197,2014-15,STL,33.0,80.0,47.0,3.0,2.0,0.0,0.0,1.0,12.0,0.0,1.0,2.3,159.0,2.3,159.0,16.49,108.0,126.0,17.0,30.0,jackmba01,33.0,1063.0,948.0,52.9,1.0,795.0,660.0,54.6,1.7,7.6,91.7,99.3,42.5,57.5,1
198,2015-16,NSH,34.0,73.0,76.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.6,130.0,1.6,130.0,13.51,100.0,86.0,8.0,35.0,jackmba01,34.0,912.0,733.0,55.4,4.0,675.0,498.0,57.5,5.4,6.0,92.6,98.6,56.8,43.2,1
200,2007-08,TOT,26.0,4.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.51,0.0,3.0,0.0,0.0,janceda01,26.0,16.0,26.0,38.1,-24.0,11.0,21.0,34.4,-28.0,0.0,93.8,93.8,28.6,71.4,1
203,2008-09,DAL,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,15.20,4.0,2.0,0.0,0.0,janceda01,27.0,28.0,45.0,38.4,-15.0,23.0,40.0,36.5,-16.0,10.5,93.5,104.0,29.4,70.6,1
207,2007-08,TBL,27.0,61.0,45.0,-3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.3,61.0,4.3,61.0,9.20,33.0,44.0,7.0,16.0,janikdo01,27.0,434.0,452.0,49.0,-2.2,317.0,324.0,49.5,-1.9,6.5,92.2,98.6,48.4,51.6,1
208,2008-09,TOT,28.0,15.0,4.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,13.0,10.18,8.0,16.0,5.0,6.0,janikdo01,28.0,95.0,135.0,41.3,-7.8,67.0,95.0,41.4,-8.6,9.8,89.1,98.8,41.2,58.8,1
211,2009-10,DET,29.0,13.0,18.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,13.0,13.28,4.0,15.0,4.0,6.0,janikdo01,29.0,114.0,135.0,45.8,-4.1,83.0,96.0,46.4,-5.3,6.0,91.8,97.8,43.0,57.0,1
212,2010-11,DET,30.0,7.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,13.13,2.0,7.0,0.0,5.0,janikdo01,30.0,84.0,67.0,55.6,2.2,58.0,49.0,54.2,2.0,9.3,83.3,92.6,44.4,55.6,1
213,2011-12,DET,31.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,25.0,14.30,7.0,6.0,2.0,2.0,janikdo01,31.0,119.0,91.0,56.7,-4.9,92.0,67.0,57.9,-0.1,10.8,89.4,100.0,57.4,42.6,1
