,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
45,2015-16,OTT,25.0,77.0,45.0,2.0,5.0,2.0,1.0,1.0,6.0,0.0,0.0,9.1,142.0,9.1,142.0,13.38,103.0,28.0,26.0,16.0,chiasal01,25.0,657.0,853.0,43.5,-5.2,469.0,631.0,42.6,-5.3,8.6,94.0,102.0,37.8,62.2,1
46,2016-17,CGY,26.0,26.0,14.0,4.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,10.8,54.0,10.8,54.0,13.16,28.0,3.0,7.0,8.0,chiasal01,26.0,284.0,260.0,52.2,3.3,214.0,192.0,52.7,4.9,7.0,94.3,101.0,62.6,37.4,1
47,2011-12,NYI,20.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,24.0,10.36,26.0,9.0,1.0,1.0,cizikca01,20.0,121.0,137.0,46.9,1.2,89.0,93.0,48.9,3.1,10.4,91.2,101.0,41.7,58.3,1
48,2012-13,NYI,21.0,45.0,14.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,13.3,81.0,13.3,81.0,10.47,75.0,21.0,21.0,6.0,cizikca01,21.0,375.0,409.0,47.8,-4.0,277.0,284.0,49.4,-3.3,10.1,89.3,99.4,44.9,55.1,1
49,2013-14,NYI,22.0,80.0,30.0,-12.0,5.0,1.0,0.0,1.0,7.0,1.0,2.0,7.6,141.0,7.6,141.0,13.22,128.0,48.0,33.0,18.0,cizikca01,22.0,667.0,821.0,44.8,-7.2,505.0,590.0,46.1,-5.3,4.6,92.0,96.6,44.5,55.5,1
50,2014-15,NYI,23.0,70.0,24.0,-2.0,7.0,0.0,2.0,2.0,8.0,1.0,0.0,10.0,159.0,10.0,159.0,12.31,144.0,50.0,42.0,22.0,cizikca01,23.0,643.0,649.0,49.8,-4.9,474.0,460.0,50.7,-4.9,6.9,91.7,98.6,46.3,53.7,1
51,2015-16,NYI,24.0,80.0,31.0,4.0,7.0,0.0,1.0,4.0,20.0,0.0,2.0,9.5,150.0,9.5,150.0,12.41,158.0,62.0,58.0,23.0,cizikca01,24.0,686.0,731.0,48.4,-1.3,490.0,533.0,47.9,-2.1,9.9,91.4,101.0,39.9,60.1,1
52,2016-17,NYI,25.0,22.0,14.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,12.0,40.0,12.0,40.0,14.48,53.0,23.0,10.0,10.0,cizikca01,25.0,227.0,269.0,45.8,0.0,168.0,186.0,47.5,0.9,7.4,92.6,99.9,30.8,69.2,1
53,2011-12,ANA,21.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,11.02,2.0,2.0,0.0,0.0,clarkma01,21.0,23.0,20.0,53.5,-1.9,19.0,15.0,55.9,-3.6,0.0,83.3,83.3,63.6,36.4,1
54,2014-15,ANA,24.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,12.46,10.0,5.0,1.0,2.0,clarkma01,24.0,75.0,90.0,45.5,-4.7,58.0,70.0,45.3,-4.6,10.8,95.5,106.0,52.5,47.5,1
55,2010-11,LAK,20.0,76.0,141.0,-10.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,10.1,130.0,10.1,130.0,9.30,138.0,17.0,10.0,22.0,cliffky01,20.0,584.0,627.0,48.2,-5.8,424.0,457.0,48.1,-4.8,6.9,91.1,98.0,52.5,47.5,1
56,2011-12,LAK,21.0,81.0,123.0,-5.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,5.7,143.0,5.7,143.0,9.24,178.0,9.0,8.0,21.0,cliffky01,21.0,596.0,561.0,51.5,-4.1,449.0,436.0,50.7,-4.2,5.4,92.7,98.1,49.7,50.3,1
57,2012-13,LAK,22.0,48.0,51.0,1.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,12.5,107.0,12.5,107.0,10.36,155.0,12.0,12.0,8.0,cliffky01,22.0,431.0,358.0,54.6,-2.1,322.0,287.0,52.9,-3.4,9.0,90.9,100.0,59.3,40.7,1
58,2013-14,LAK,23.0,71.0,81.0,6.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,4.1,132.0,4.1,132.0,10.10,189.0,13.0,12.0,16.0,cliffky01,23.0,621.0,528.0,54.0,-6.3,447.0,400.0,52.8,-6.0,6.4,95.2,101.0,56.0,44.0,1
59,2014-15,LAK,24.0,80.0,87.0,5.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,5.1,192.0,5.1,192.0,10.44,200.0,14.0,17.0,20.0,cliffky01,24.0,774.0,660.0,54.0,-0.3,567.0,501.0,53.1,-0.5,7.5,92.6,100.0,55.3,44.7,1
60,2015-16,LAK,25.0,56.0,55.0,-1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.4,117.0,4.4,117.0,9.21,111.0,11.0,5.0,6.0,cliffky01,25.0,495.0,429.0,53.6,-3.4,368.0,319.0,53.6,-3.4,5.7,94.1,99.8,58.4,41.6,1
61,2016-17,LAK,26.0,20.0,33.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.7,49.0,5.7,49.0,10.19,42.0,2.0,7.0,1.0,cliffky01,26.0,191.0,169.0,53.1,0.1,144.0,120.0,54.5,1.8,5.7,93.9,99.6,50.9,49.1,1
62,2013-14,DAL,23.0,36.0,16.0,-6.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,1.8,120.0,1.8,120.0,15.20,43.0,29.0,9.0,22.0,connake01,23.0,517.0,515.0,50.1,-1.3,380.0,392.0,49.2,-2.8,7.0,91.4,98.4,56.8,43.2,1
63,2014-15,TOT,24.0,62.0,35.0,5.0,9.0,0.0,0.0,4.0,9.0,3.0,0.0,9.4,199.0,9.4,199.0,16.13,83.0,48.0,11.0,33.0,connake01,24.0,852.0,905.0,48.5,2.5,629.0,703.0,47.2,0.8,10.0,91.5,101.0,52.9,47.1,1
66,2015-16,TOT,25.0,65.0,60.0,7.0,5.0,0.0,0.0,0.0,9.0,3.0,0.0,4.6,230.0,4.6,230.0,16.44,100.0,58.0,15.0,13.0,connake01,25.0,887.0,995.0,47.1,-0.3,662.0,733.0,47.5,0.0,8.3,93.8,102.0,51.6,48.4,1
69,2016-17,ARI,26.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,16.0,13.15,15.0,4.0,0.0,2.0,connake01,26.0,78.0,83.0,48.4,2.7,62.0,60.0,50.8,3.8,7.9,93.3,101.0,38.3,61.7,1
71,2011-12,OTT,21.0,82.0,56.0,-4.0,5.0,0.0,0.0,1.0,10.0,1.0,1.0,8.6,139.0,8.6,139.0,18.54,217.0,74.0,28.0,38.0,cowenja01,21.0,1150.0,1082.0,51.5,-3.1,846.0,846.0,50.0,-3.4,8.2,90.5,98.7,55.7,44.3,1
72,2012-13,OTT,22.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,21.0,12.5,21.0,20.17,26.0,10.0,4.0,4.0,cowenja01,22.0,119.0,88.0,57.5,-2.6,83.0,60.0,58.0,-2.6,4.9,95.7,100.0,61.3,38.7,1
73,2013-14,OTT,23.0,68.0,45.0,0.0,6.0,0.0,0.0,2.0,8.0,1.0,0.0,8.8,125.0,8.8,125.0,20.31,214.0,99.0,11.0,45.0,cowenja01,23.0,1187.0,1187.0,50.0,-3.4,890.0,944.0,48.5,-3.3,8.2,92.6,100.0,49.7,50.3,1
74,2014-15,OTT,24.0,54.0,45.0,-11.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,6.4,104.0,6.4,104.0,18.09,159.0,76.0,13.0,33.0,cowenja01,24.0,775.0,815.0,48.7,-2.6,554.0,639.0,46.4,-3.0,8.7,90.1,98.8,45.3,54.7,1
75,2015-16,OTT,25.0,37.0,16.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,63.0,0.0,63.0,16.59,116.0,58.0,7.0,34.0,cowenja01,25.0,420.0,567.0,42.6,-5.8,302.0,406.0,42.7,-4.4,9.5,93.7,103.0,44.1,55.9,1
76,2013-14,TOR,22.0,22.0,0.0,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.3,20.0,8.3,20.0,8.03,23.0,4.0,6.0,3.0,damigje01,22.0,93.0,148.0,38.6,-4.4,68.0,113.0,37.6,-5.8,10.4,92.7,103.0,38.3,61.7,1
77,2014-15,BUF,23.0,9.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.44,8.0,7.0,3.0,0.0,damigje01,23.0,58.0,88.0,39.7,0.8,46.0,61.0,43.0,2.8,3.3,89.1,92.5,25.0,75.0,1
78,2011-12,NYI,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,13.01,2.0,0.0,0.0,0.0,dehaaca01,20.0,15.0,5.0,75.0,27.9,12.0,5.0,70.6,24.6,11.1,100.0,111.0,71.4,28.6,1
79,2013-14,NYI,22.0,51.0,30.0,-7.0,2.0,1.0,0.0,1.0,11.0,2.0,0.0,4.2,153.0,4.2,153.0,21.01,114.0,104.0,30.0,34.0,dehaaca01,22.0,874.0,815.0,51.7,2.3,637.0,568.0,52.9,3.5,7.7,89.4,97.1,49.4,50.6,1
80,2014-15,NYI,23.0,65.0,24.0,3.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,1.1,209.0,1.1,209.0,19.01,140.0,130.0,19.0,44.0,dehaaca01,23.0,1121.0,988.0,53.2,0.5,812.0,682.0,54.4,0.7,7.3,91.1,98.4,54.6,45.4,1
81,2015-16,NYI,24.0,72.0,20.0,3.0,2.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,213.0,2.0,213.0,20.38,128.0,198.0,19.0,57.0,dehaaca01,24.0,1208.0,1210.0,50.0,0.5,895.0,834.0,51.8,3.4,8.3,91.1,99.4,49.9,50.1,1
82,2016-17,NYI,25.0,22.0,22.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.9,67.0,2.9,67.0,18.22,35.0,55.0,5.0,17.0,dehaaca01,25.0,311.0,368.0,45.8,0.1,216.0,250.0,46.4,-0.6,12.1,91.6,103.0,48.6,51.4,1
83,2013-14,BUF,22.0,17.0,18.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,49.0,3.3,49.0,13.09,51.0,3.0,2.0,1.0,deslani01,22.0,158.0,186.0,45.9,0.1,117.0,131.0,47.2,0.0,1.1,89.7,90.8,47.5,52.5,1
84,2014-15,BUF,23.0,82.0,71.0,-24.0,5.0,0.0,0.0,1.0,9.0,0.0,1.0,6.6,143.0,6.6,143.0,11.52,261.0,36.0,9.0,8.0,deslani01,23.0,527.0,1033.0,33.8,-4.9,401.0,752.0,34.8,-5.3,6.1,92.3,98.3,36.5,63.5,1
85,2015-16,BUF,24.0,70.0,59.0,-14.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,8.3,136.0,8.3,136.0,10.20,206.0,30.0,14.0,8.0,deslani01,24.0,502.0,680.0,42.5,-6.9,370.0,500.0,42.5,-7.0,7.0,90.7,97.7,48.7,51.3,1
86,2016-17,BUF,25.0,7.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,8.44,16.0,1.0,1.0,0.0,deslani01,25.0,28.0,61.0,31.5,-17.0,23.0,48.0,32.4,-15.0,5.6,89.7,95.3,48.4,51.6,1
87,2011-12,PIT,20.0,18.0,10.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.5,44.0,4.5,44.0,14.13,19.0,17.0,5.0,7.0,desprsi01,20.0,232.0,169.0,57.9,2.2,181.0,111.0,62.0,6.0,8.1,93.2,101.0,64.1,35.9,1
88,2012-13,PIT,21.0,33.0,20.0,9.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,6.1,62.0,6.1,62.0,15.07,48.0,31.0,4.0,16.0,desprsi01,21.0,414.0,368.0,52.9,3.4,301.0,273.0,52.4,0.3,9.4,93.4,102.0,52.7,47.3,1
89,2013-14,PIT,22.0,34.0,26.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,83.0,0.0,83.0,16.45,72.0,46.0,10.0,15.0,desprsi01,22.0,475.0,438.0,52.0,4.3,341.0,327.0,51.0,3.1,8.4,93.3,101.0,53.3,46.7,1
90,2014-15,TOT,23.0,75.0,86.0,11.0,3.0,0.0,0.0,1.0,19.0,1.0,0.0,2.9,215.0,2.9,215.0,16.52,233.0,101.0,11.0,30.0,desprsi01,23.0,1044.0,933.0,52.8,0.0,791.0,688.0,53.5,0.9,9.0,91.2,100.0,50.2,49.8,1
93,2015-16,ANA,24.0,32.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,67.0,0.0,67.0,19.38,67.0,71.0,11.0,27.0,desprsi01,24.0,495.0,509.0,49.3,-4.9,382.0,353.0,52.0,-1.7,8.7,92.2,100.0,48.6,51.4,1
94,2016-17,ANA,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,16.08,1.0,1.0,0.0,0.0,desprsi01,25.0,5.0,12.0,29.4,-25.0,4.0,6.0,40.0,-16.0,0.0,100.0,100.0,57.1,42.9,1
95,2013-14,TOR,22.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.52,2.0,0.0,0.0,0.0,devanja01,22.0,6.0,11.0,35.3,-17.0,4.0,9.0,30.8,-20.0,0.0,83.3,83.3,37.5,62.5,1
96,2015-16,LAK,25.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,10.35,6.0,0.0,3.0,3.0,dowdni01,25.0,61.0,27.0,69.3,9.2,35.0,25.0,58.3,-3.0,9.5,95.0,104.0,72.2,27.8,1
97,2016-17,LAK,26.0,21.0,2.0,-5.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0,8.0,43.0,8.0,43.0,13.40,55.0,12.0,3.0,7.0,dowdni01,26.0,239.0,199.0,54.6,0.4,178.0,137.0,56.5,2.6,6.6,85.9,92.5,61.0,39.0,1
98,2009-10,COL,19.0,81.0,16.0,1.0,13.0,10.0,1.0,2.0,20.0,11.0,0.0,13.3,309.0,13.3,309.0,17.44,51.0,28.0,64.0,39.0,duchema01,19.0,943.0,1080.0,46.6,0.2,730.0,803.0,47.6,0.4,9.7,91.9,101.0,50.7,49.3,1
99,2010-11,COL,20.0,80.0,33.0,-8.0,24.0,3.0,0.0,2.0,28.0,12.0,0.0,13.4,356.0,13.4,356.0,18.57,57.0,48.0,65.0,52.0,duchema01,20.0,1195.0,1266.0,48.6,-0.6,911.0,937.0,49.3,1.0,10.6,89.2,99.8,55.8,44.2,1
100,2011-12,COL,21.0,58.0,8.0,-11.0,9.0,5.0,0.0,2.0,10.0,4.0,0.0,10.6,249.0,10.6,249.0,16.17,43.0,41.0,31.0,21.0,duchema01,21.0,844.0,741.0,53.2,-0.2,618.0,558.0,52.6,0.6,5.8,91.3,97.0,57.5,42.5,1
101,2012-13,COL,22.0,47.0,12.0,-12.0,15.0,2.0,0.0,3.0,18.0,7.0,1.0,12.9,214.0,12.9,214.0,20.55,48.0,47.0,44.0,24.0,duchema01,22.0,752.0,762.0,49.7,0.2,557.0,556.0,50.0,-0.5,9.3,87.8,97.1,53.5,46.5,1
