,gm_result,age,ith_game,team_for,team_agt,date_game,gm_loc,goals_all,assists_all,plus_minus,pen_min,goals_ev,goals_pp,goals_sh,assists_pp,assists_ev,assists_sh,num_shifts,time_on_ice,hits_all,blocks_all,fc_win,fc_loss,Year,Name,Url,Height,Weight,ShotHand,Position,Drafts,draft_years
10,L,20.11,11,WSH,TBL,2005-10-28,Away,2,0,0,0,1,0,1,,,,25,22.07,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
11,L,20.13,12,WSH,PHI,2005-11-03,Away,0,0,-2,0,0,0,0,,,,26,23.32,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
12,W,20.13,13,WSH,ATL,2005-11-04,Home,0,0,1,2,0,0,0,,,,28,22.33,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
13,W,20.14,14,WSH,TOR,2005-11-06,Home,2,0,-1,0,0,2,0,,,,20,17.7,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
14,L,20.14,15,WSH,TOR,2005-11-08,Away,2,0,-2,4,1,1,0,,,,24,20.97,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
15,L,20.15,16,WSH,NJD,2005-11-11,Home,1,0,0,0,1,0,0,,,,22,19.4,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
16,L,20.15,17,WSH,NJD,2005-11-12,Away,0,0,0,0,0,0,0,,,,23,19.25,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
17,W,20.16,18,WSH,TBL,2005-11-15,Home,1,0,0,0,1,0,0,,,,28,22.7,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
18,L,20.17,19,WSH,BUF,2005-11-17,Away,1,1,-1,2,0,1,0,,,,24,21.97,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
19,W,20.17,20,WSH,MTL,2005-11-19,Away,0,0,1,0,0,0,0,,,,16,17.92,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
20,L,20.18,21,WSH,PIT,2005-11-22,Away,0,1,1,0,0,0,0,,,,27,25.28,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
21,L,20.18,22,WSH,TBL,2005-11-23,Home,0,1,-2,0,0,0,0,,,,18,20.12,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
22,L,20.19,23,WSH,NYR,2005-11-26,Away,0,1,0,0,0,0,0,,,,23,24.5,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
23,L,20.19,24,WSH,BUF,2005-11-27,Home,0,1,-1,0,0,0,0,,,,19,21.03,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
24,L,20.21,25,WSH,FLA,2005-12-01,Away,0,0,0,0,0,0,0,,,,22,18.88,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
25,W,20.21,26,WSH,NYR,2005-12-03,Home,1,3,3,0,1,0,0,,,,17,15.53,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
26,L,20.22,27,WSH,NSH,2005-12-07,Home,1,0,-1,2,0,1,0,,,,25,23.13,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
27,L,20.23,28,WSH,DET,2005-12-09,Home,1,1,0,0,0,1,0,,,,27,23.5,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
28,W,20.24,29,WSH,LAK,2005-12-14,Away,0,2,1,0,0,0,0,,,,20,18.5,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
29,L,20.25,30,WSH,SJS,2005-12-16,Away,0,0,0,0,0,0,0,,,,24,22.77,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
30,L,20.25,31,WSH,FLA,2005-12-18,Home,0,0,0,0,0,0,0,,,,22,19.27,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
31,W,20.26,32,WSH,ATL,2005-12-22,Away,1,3,1,2,0,1,0,,,,26,20.75,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
32,W,20.27,33,WSH,MTL,2005-12-23,Home,1,0,1,0,1,0,0,,,,23,20.53,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
33,L,20.28,34,WSH,BOS,2005-12-27,Home,1,1,0,0,1,0,0,,,,25,20.98,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
34,L,20.28,35,WSH,NJD,2005-12-28,Away,1,0,-1,0,0,1,0,,,,30,20.53,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
35,W,20.29,36,WSH,PHI,2005-12-31,Home,1,1,0,0,0,1,0,,,,29,24.95,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
36,L,20.29,37,WSH,ATL,2006-01-01,Home,1,1,1,2,1,0,0,,,,28,21.78,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
37,L,20.3,38,WSH,OTT,2006-01-04,Home,0,0,-2,2,0,0,0,,,,25,23.0,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
38,L,20.3,39,WSH,PHI,2006-01-06,Home,1,0,-2,0,0,1,0,,,,25,26.93,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
39,L,20.31,40,WSH,FLA,2006-01-08,Home,0,2,0,0,0,0,0,,,,30,27.05,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
40,L,20.32,41,WSH,CHI,2006-01-10,Home,1,1,1,0,1,0,0,,,,24,24.43,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
41,L,20.32,42,WSH,DAL,2006-01-12,Away,1,0,-1,2,1,0,0,,,,23,23.6,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
42,W,20.32,43,WSH,MDA,2006-01-13,Away,3,0,2,2,3,0,0,,,,27,19.25,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
43,W,20.33,44,WSH,PHX,2006-01-16,Away,2,1,1,2,1,1,0,,,,20,17.3,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
44,W,20.34,45,WSH,STL,2006-01-19,Home,1,1,2,0,1,0,0,,,,29,24.02,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
45,W,20.35,46,WSH,CAR,2006-01-21,Home,0,2,1,0,0,0,0,,,,21,17.23,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
46,L,20.35,47,WSH,BOS,2006-01-23,Home,0,0,0,0,0,0,0,,,,30,25.03,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
47,L,20.36,48,WSH,PIT,2006-01-25,Away,1,0,0,0,0,1,0,,,,20,23.43,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
48,L,20.36,49,WSH,BOS,2006-01-26,Away,0,1,0,0,0,0,0,,,,27,26.4,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
49,W,20.37,50,WSH,TBL,2006-01-29,Home,0,1,0,0,0,0,0,,,,21,18.53,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
50,W,20.38,51,WSH,TOR,2006-02-03,Home,0,1,2,6,0,0,0,,,,27,21.72,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
51,L,20.38,52,WSH,TBL,2006-02-04,Away,0,0,-1,0,0,0,0,,,,24,23.57,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
52,L,20.39,53,WSH,FLA,2006-02-07,Home,0,0,-2,0,0,0,0,,,,24,21.95,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
53,L,20.4,54,WSH,PHI,2006-02-10,Away,1,1,-1,0,0,1,0,,,,30,22.57,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
54,L,20.4,55,WSH,PIT,2006-02-11,Home,1,0,0,6,0,0,1,,,,26,23.52,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
55,W,20.45,56,WSH,TOR,2006-02-28,Away,1,0,0,0,0,1,0,,,,24,19.17,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
56,L,20.45,57,WSH,OTT,2006-03-02,Away,1,0,-1,0,0,0,1,,,,24,20.57,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
57,L,20.46,58,WSH,ATL,2006-03-04,Away,1,1,0,2,0,1,0,,,,26,21.95,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
58,W,20.47,59,WSH,NYI,2006-03-06,Home,2,1,1,0,2,0,0,,,,19,16.78,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
59,W,20.47,60,WSH,PIT,2006-03-08,Home,1,2,1,0,0,1,0,,,,24,22.17,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
60,L,20.48,61,WSH,NJD,2006-03-10,Home,0,0,-2,0,0,0,0,,,,23,23.45,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
61,L,20.48,62,WSH,OTT,2006-03-12,Home,0,0,2,2,0,0,0,,,,33,24.45,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
62,L,20.49,63,WSH,BUF,2006-03-14,Home,1,2,0,0,0,1,0,,,,19,20.67,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
63,L,20.49,64,WSH,NYR,2006-03-16,Away,0,0,0,0,0,0,0,,,,24,24.72,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
64,L,20.5,65,WSH,FLA,2006-03-18,Home,0,2,1,0,0,0,0,,,,23,22.5,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
65,L,20.5,66,WSH,MTL,2006-03-20,Home,1,0,-1,0,0,1,0,,,,20,19.43,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
66,L,20.51,67,WSH,FLA,2006-03-22,Away,0,1,1,0,0,0,0,,,,35,27.73,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
67,L,20.51,68,WSH,TBL,2006-03-23,Away,2,1,2,0,2,0,0,,,,24,25.83,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
68,W,20.52,69,WSH,CAR,2006-03-25,Away,1,1,1,0,1,0,0,,,,25,22.42,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
69,W,20.53,70,WSH,CAR,2006-03-29,Away,1,0,0,0,0,1,0,,,,25,18.87,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
70,L,20.53,71,WSH,MTL,2006-03-30,Away,0,2,-1,2,0,0,0,,,,25,24.28,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
71,W,20.54,72,WSH,OTT,2006-04-01,Away,0,1,0,0,0,0,0,,,,23,23.87,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
72,L,20.54,73,WSH,CAR,2006-04-03,Away,0,1,-1,0,0,0,0,,,,30,28.02,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
73,L,20.55,74,WSH,CAR,2006-04-05,Home,0,2,0,2,0,0,0,,,,30,29.03,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
74,L,20.55,75,WSH,CAR,2006-04-07,Home,0,1,-1,0,0,0,0,,,,26,24.35,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
75,L,20.56,76,WSH,NYI,2006-04-08,Away,0,0,-1,2,0,0,0,,,,26,19.65,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
76,W,20.56,77,WSH,BOS,2006-04-10,Away,1,0,1,0,1,0,0,,,,28,23.33,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
77,L,20.57,78,WSH,ATL,2006-04-13,Away,1,1,0,0,1,0,0,,,,23,23.7,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
78,W,20.58,79,WSH,FLA,2006-04-15,Away,1,0,1,0,1,0,0,,,,25,25.83,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
79,W,20.58,80,WSH,ATL,2006-04-17,Home,1,1,-1,0,1,0,0,,,,24,20.15,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
80,W,20.58,81,WSH,TBL,2006-04-18,Away,0,1,0,0,0,0,0,,,,18,17.52,,,,,2006.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
0,L,21.05,1,WSH,NYR,2006-10-05,Away,0,0,-4,2,0,0,0,,,,29,24.02,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
1,W,21.05,2,WSH,CAR,2006-10-07,Home,2,0,2,0,1,1,0,,,,26,21.68,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
2,L,21.07,3,WSH,MIN,2006-10-12,Away,0,1,1,0,0,0,0,,,,25,20.78,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
3,L,21.07,4,WSH,ATL,2006-10-14,Home,0,1,0,0,0,0,0,,,,26,20.9,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
4,W,21.08,5,WSH,FLA,2006-10-18,Home,0,0,1,0,0,0,0,,,,26,19.6,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
5,L,21.09,6,WSH,ATL,2006-10-19,Away,1,1,2,0,1,0,0,,,,33,24.68,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
6,L,21.09,7,WSH,TBL,2006-10-21,Home,1,0,-2,0,0,1,0,,,,27,22.68,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
7,W,21.1,8,WSH,COL,2006-10-25,Away,1,0,-1,0,0,1,0,,,,25,17.22,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
8,L,21.11,9,WSH,VAN,2006-10-27,Away,1,1,0,2,1,0,0,,,,25,23.28,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
9,L,21.11,10,WSH,EDM,2006-10-28,Away,0,0,-2,0,0,0,0,,,,25,21.38,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
10,W,21.12,11,WSH,CGY,2006-10-30,Away,0,2,1,0,0,0,0,,,,28,21.2,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
11,L,21.13,12,WSH,ATL,2006-11-03,Home,0,2,-1,0,0,0,0,,,,24,24.67,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
12,W,21.13,13,WSH,PHI,2006-11-04,Away,2,0,2,0,2,0,0,,,,16,18.48,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
13,W,21.14,14,WSH,OTT,2006-11-06,Home,2,0,0,0,1,1,0,,,,23,21.8,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
14,L,21.15,15,WSH,CAR,2006-11-09,Away,0,0,0,0,0,0,0,,,,20,17.78,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
15,W,21.15,16,WSH,NYR,2006-11-11,Home,1,0,1,0,1,0,0,,,,22,19.63,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
16,W,21.16,17,WSH,FLA,2006-11-13,Away,1,1,1,0,1,0,0,,,,21,19.67,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
17,L,21.16,18,WSH,BOS,2006-11-15,Home,0,1,-1,2,0,0,0,,,,24,24.9,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
18,L,21.17,19,WSH,CAR,2006-11-17,Home,0,0,-1,0,0,0,0,,,,22,18.8,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
19,L,21.17,20,WSH,BOS,2006-11-18,Away,1,0,0,2,0,1,0,,,,24,24.87,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
20,L,21.18,21,WSH,ATL,2006-11-22,Home,0,0,-2,2,0,0,0,,,,22,20.18,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
21,L,21.19,22,WSH,TOR,2006-11-24,Home,1,0,-2,0,0,1,0,,,,21,17.43,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
22,L,21.19,23,WSH,NYI,2006-11-25,Away,1,0,-1,0,0,1,0,,,,27,25.38,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
23,W,21.2,24,WSH,TBL,2006-11-28,Away,1,1,1,0,1,0,0,,,,19,17.13,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
24,W,21.2,25,WSH,DAL,2006-11-30,Home,0,0,0,0,0,0,0,,,,18,15.98,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
25,W,21.21,26,WSH,BUF,2006-12-02,Home,1,0,1,20,1,0,0,,,,10,9.55,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
26,W,21.22,27,WSH,OTT,2006-12-06,Home,0,3,2,0,0,0,0,,,,23,20.9,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
27,L,21.22,28,WSH,ANA,2006-12-08,Home,0,1,-4,2,0,0,0,,,,22,28.1,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
28,W,21.23,29,WSH,PHI,2006-12-09,Away,1,2,2,2,1,0,0,,,,22,20.62,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
29,L,21.23,30,WSH,PIT,2006-12-11,Home,0,2,2,0,0,0,0,,,,26,26.03,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
30,W,21.24,31,WSH,ATL,2006-12-15,Away,3,0,0,0,1,2,0,,,,28,19.73,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
31,W,21.25,32,WSH,PHI,2006-12-16,Home,1,2,2,0,1,0,0,,,,25,20.42,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
32,L,21.25,33,WSH,TBL,2006-12-19,Home,1,1,2,0,1,0,0,,,,25,21.67,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
33,L,21.26,34,WSH,NJD,2006-12-22,Home,0,0,-1,0,0,0,0,,,,27,20.93,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
34,W,21.27,35,WSH,TOR,2006-12-23,Away,1,1,-1,0,0,1,0,,,,27,19.77,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
35,L,21.27,36,WSH,BUF,2006-12-26,Away,1,0,-1,2,1,0,0,,,,27,21.12,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
36,L,21.28,37,WSH,MTL,2006-12-27,Home,0,1,-2,0,0,0,0,,,,19,20.8,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
37,L,21.28,38,WSH,NJD,2006-12-29,Away,0,1,1,0,0,0,0,,,,27,22.0,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
38,L,21.28,39,WSH,NYR,2006-12-30,Away,0,0,-3,0,0,0,0,,,,25,20.05,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
39,L,21.29,40,WSH,PHX,2007-01-01,Home,0,1,0,0,0,0,0,,,,27,25.72,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
40,W,21.3,41,WSH,MTL,2007-01-04,Home,0,3,2,4,0,0,0,,,,24,18.4,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
41,W,21.3,42,WSH,ATL,2007-01-06,Home,1,1,0,0,0,1,0,,,,27,25.58,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
42,W,21.31,43,WSH,PHI,2007-01-09,Home,2,1,1,0,2,0,0,,,,24,17.85,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
43,L,21.32,44,WSH,TBL,2007-01-11,Away,0,2,-2,0,0,0,0,,,,22,18.83,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
44,L,21.32,45,WSH,FLA,2007-01-13,Away,0,1,-2,0,0,0,0,,,,25,18.28,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
45,L,21.33,46,WSH,OTT,2007-01-16,Away,0,1,0,2,0,0,0,,,,26,22.73,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
46,W,21.34,47,WSH,CAR,2007-01-18,Away,1,0,2,0,1,0,0,,,,30,20.67,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
47,L,21.34,48,WSH,FLA,2007-01-20,Home,0,1,-2,2,0,0,0,,,,22,21.1,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
48,L,21.36,49,WSH,CAR,2007-01-26,Away,1,0,-3,2,0,1,0,,,,28,22.12,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
49,W,21.36,50,WSH,CAR,2007-01-27,Home,1,1,-1,0,0,1,0,,,,18,17.82,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
50,L,21.37,51,WSH,OTT,2007-01-30,Away,1,0,0,0,1,0,0,,,,24,26.95,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
51,L,21.38,52,WSH,FLA,2007-02-01,Away,1,0,-1,0,1,0,0,,,,29,21.53,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
52,L,21.38,53,WSH,PIT,2007-02-03,Away,0,0,-2,0,0,0,0,,,,25,24.02,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
53,W,21.38,54,WSH,NYI,2007-02-04,Home,0,0,-1,2,0,0,0,,,,24,21.28,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
54,L,21.39,55,WSH,BOS,2007-02-06,Home,0,0,0,2,0,0,0,,,,25,17.63,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
55,W,21.39,56,WSH,LAK,2007-02-08,Home,0,1,3,0,0,0,0,,,,26,22.17,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
56,L,21.4,57,WSH,NYR,2007-02-10,Home,1,0,-1,0,0,1,0,,,,25,25.07,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
57,L,21.41,58,WSH,TBL,2007-02-15,Away,0,0,0,0,0,0,0,,,,25,25.13,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
58,L,21.42,59,WSH,PIT,2007-02-18,Away,0,0,-1,0,0,0,0,,,,22,19.73,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
59,L,21.43,60,WSH,MTL,2007-02-20,Away,0,0,-2,0,0,0,0,,,,20,18.78,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
60,L,21.43,61,WSH,SJS,2007-02-21,Home,0,0,1,0,0,0,0,,,,25,23.42,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
61,W,21.44,62,WSH,NJD,2007-02-24,Away,0,1,-1,0,0,0,0,,,,20,18.67,,,,,2007.0,Alex Ovechkin,o/ovechal01,190,239,R,L,1.0,2004.0
